direction,continuous_down_in,maturity_bucket,di_position_bucket,worst_performance,performance_1,initial_fixing_1,performance_2,initial_fixing_2,performance_3,initial_fixing_3,months_to_expiry,years_to_expiry,down_in_barrier,autocall_bucket,autocall_barrier,di_relative_gap,di_log_distance,autocall_log_distance
down,True,4,2,0.6082966856548907,0.6272048619365723,1.5943753958034967,0.6643130265416357,1.505314452745155,0.6082966856548907,1.6439346515975217,28.795233973536774,2.3996028311280644,0.5824282947909335,4,1.098150047867327,0.042525944122328,0.043456653983546235,-0.5907195355750906
up,True,2,0,1.2469098529907277,1.2469098529907277,0.8019825952946706,1.3977477592728011,0.715436668287177,1.4054370962730007,0.7115224172265294,9.41260473345745,0.7843837277881208,0.6392883192477131,0,0.9025278052541862,0.4873018945881511,0.6680680955146036,0.32322415308247937
down,True,3,4,0.5691986338650757,0.6704764134825665,1.4914767766487609,0.6689632178644948,1.494850498944114,0.5691986338650757,1.756855938338465,13.694461668524763,1.1412051390437303,0.5676451267669481,2,1.005635204558869,0.0027292881705964773,0.0027330194682930174,-0.569145199058137
down,False,2,0,0.9486877310298046,1.0583507951215327,0.9448663001053141,1.0324904725923756,0.9685319395627947,0.9486877310298046,1.0540876278799303,7.855953700143172,0.6546628083452644,0.6400015677608398,0,0.9197621618910994,0.3253822655995399,0.3936090679357369,0.030964576975241655
down,True,1,1,0.85382347515798,0.85382347515798,1.171202279036628,0.9130856401185627,1.0951875224652001,0.96782185573359,1.0332480033136053,3.3473552992518316,0.2789462749376526,0.7353655038193734,2,0.9875602415991103,0.1387382460018316,0.14935680914429805,-0.1455130302052373
down,False,3,0,0.6569763991334205,0.6817496003365472,1.4668142078944348,0.7299577892859033,1.3699422277256212,0.6569763991334205,1.5221246932447527,15.254206183993881,1.2711838486661569,0.49612557778296484,2,0.9846874267587074,0.2448350071062289,0.28081901997397474,-0.4046761619033109
down,False,1,2,0.7908262825429598,0.9460055556494904,1.057076244455498,0.8949937339412588,1.1173262583597408,0.7908262825429598,1.2645002095585731,3.903037140899249,0.32525309507493744,0.7369442436003065,0,0.919938356544905,0.0681338495344283,0.07056608999051003,-0.1512283379128828
up,True,3,1,1.1180886379462758,1.1180886379462758,0.894383473779697,1.293990278426334,0.772803332971044,1.2174536995965302,0.8213864727105472,22.105555975298792,1.8421296646082326,0.7246493066422128,4,1.0644881980894425,0.35188563585328886,0.4336881103212891,0.04912653571103433
down,False,4,1,0.5036326796609686,0.5036326796609686,1.9855740907702257,0.534941416697369,1.8693635766208159,0.5622589542434371,1.7785399280044858,28.788287167630664,2.3990239306358885,0.48158561996161003,1,0.9558184880262436,0.04377607051671074,0.04476315749849081,-0.6407208367796032
up,True,4,2,1.7471959755805537,1.7471959755805537,0.5723456406587261,1.8980015916562472,0.5268699480527691,1.779954295028154,0.5618121784324708,32.51206319296533,2.7093385994137775,0.8234770069274819,0,0.9301881642353075,0.5286865249023601,0.7522318541230906,0.6303805893776459
up,True,1,3,1.8800135003588887,1.90883394799163,0.5238800373663434,1.8917746907512873,0.5286041751636218,1.8800135003588887,0.5319110739412792,4.798113584465873,0.3998427987054894,0.8769630180920227,3,1.031994593176768,0.5335336592398867,0.7625694140093106,0.5997855299821883
up,False,4,4,1.5679182777391047,1.6390417376724817,0.6101125901894653,1.6209025796294925,0.6169402236552557,1.5679182777391047,0.6377883427967768,30.61983240721151,2.5516527006009593,0.8951055362003666,4,1.0717063793738166,0.42911212343854793,0.5605624518978481,0.38049667648780733
down,False,3,1,0.5884083502154078,0.6711086929604259,1.4900715941984801,0.6320447211309778,1.5821665248791332,0.5884083502154078,1.6995000149707502,12.225665836724264,1.0188054863936886,0.5303124308799239,4,1.0691312594770817,0.0987340157803945,0.10395485492903964,-0.5971805106309748
up,True,4,0,1.0757860147941514,1.1405879468149813,0.8767408096784083,1.0757860147941514,0.9295528908612436,1.1890499999097237,0.8410075270812186,26.220412322475678,2.1850343602063065,0.5925046517356269,3,1.0567648045870623,0.4492355881304136,0.5964481259260543,0.017839401040985813
up,False,1,0,1.4660328295918852,1.4660328295918852,0.682112964877042,1.8172414581523544,0.5502846061066266,1.6330652167595625,0.6123454162989688,3.5726574370205535,0.2977214530850461,0.46702512158124854,2,0.9999584022496621,0.6814361096461535,1.14393222642965,0.38260159582100245
down,False,3,1,0.9011995235714768,0.9642007325610377,1.0371284383324155,0.9386515338952005,1.0653580843257313,0.9011995235714768,1.1096321889263483,17.356881402261603,1.4464067835218002,0.6917292173650427,1,0.949503495213001,0.23243499439091794,0.2645321052454501,-0.052212531456767124
down,True,2,0,0.8806772635564313,0.9781292328393035,1.0223597929868737,1.0968717000415449,0.9116836544895125,0.8806772635564313,1.1354897433842095,8.417284046110769,0.7014403371758974,0.6312565387158209,1,0.9618105696820116,0.28321467484396823,0.33297889024857497,-0.08812628911713838
down,False,4,4,0.679686037246505,0.7462187951200392,1.340089537464862,0.7791903544018197,1.283383443276444,0.679686037246505,1.4712675341266797,35.02335911542818,2.918613259619015,0.6752484774926073,4,1.071657779027003,0.006528837596656867,0.006550243678930739,-0.4553310730641288
down,True,1,2,0.634256592706976,0.634256592706976,1.57664896431277,0.6656020868722041,1.5023991356445376,0.779895077578758,1.282223761566202,4.678760802422437,0.3898967335352031,0.5958987637902273,0,0.9384923426946312,0.06047683123487819,0.06238279969280315,-0.3918211039858742
up,True,2,2,1.0479445679615107,1.0479445679615107,0.9542489465308516,1.1580470525652242,0.8635227711904024,1.1138155575148687,0.8978147173946712,10.282737387018406,0.8568947822515338,0.8265740168933824,2,1.0153526329314158,0.2112426151497155,0.2372965024443515,0.03159471756931551
down,False,2,1,0.5334658364969092,0.5354356731202641,1.8676379819306328,0.5859975993506084,1.7064916325735489,0.5334658364969092,1.874534284269568,11.81439984044935,0.9845333200374459,0.5070167538078778,3,1.0257704057690227,0.049579712288069996,0.05085098410334692,-0.6538041925010248
down,False,3,2,0.741319655944955,0.8746697924252702,1.1432885972055995,0.741319655944955,1.3489457509733869,0.800181030223566,1.2497172042688962,13.310026709029554,1.1091688924191294,0.6844119762626821,4,1.0877243720118395,0.07676537270515647,0.07987187603001217,-0.3834111439557031
down,False,0,0,0.9098708473288658,0.9492762521304903,1.0534341270580285,0.9731485757286162,1.0275923172895562,0.9098708473288658,1.099057083690206,1.132816556609151,0.09440137971742925,0.45482772221078527,2,0.9970478480305562,0.5001183700455551,0.6933839486784146,-0.09149609739062398
down,False,4,2,0.779636474510927,0.779636474510927,1.2826490713217453,0.8596765555843172,1.1632281856521094,0.9254656438508964,1.0805371400271149,35.56610225463791,2.9638418545531593,0.7372898158410326,2,1.0143848233282895,0.054315902416518985,0.05584670060011657,-0.2632098696156641
down,False,1,2,0.8178258521594824,0.9633778660972429,1.038014298637686,0.8178258521594824,1.2227542053842928,0.9202638607224243,1.086644866413619,4.817822741096489,0.4014852284247074,0.7786106205449731,4,1.095472762173725,0.047950589371760374,0.049138343617210034,-0.29229187608546914
up,False,2,4,1.614507454829892,1.614507454829892,0.6193839471031505,1.66104605289107,0.6020302677698119,1.6710280946000549,0.5984339839835792,11.9531779310236,0.9960981609186333,0.8891957201227856,4,1.0604691252594192,0.4492464451231208,0.5964678387097498,0.4203185474110479
up,False,3,0,1.719836360841981,1.863555338301466,0.5366086959947474,1.719836360841981,0.5814506674986389,1.751727390524672,0.5708650817525226,15.9095491743066,1.32579576452555,0.5172269244269109,1,0.9711489040365614,0.6992580595437046,1.2015027226367319,0.5715046184799053
up,True,2,3,1.8356754473293977,1.8356754473293977,0.5447586072226621,1.9025013620832292,0.525623802395077,1.8720488460233116,0.5341740960040887,7.045210086929399,0.5871008405774499,0.8617303933950222,2,1.010938024263094,0.530564951092691,0.7562253308893135,0.5965338682272213
down,False,1,3,0.8289876555185168,0.8289876555185168,1.2062905802554056,0.9346949535216852,1.0698677640574206,0.8870288561428471,1.1273590403229903,5.929131648894634,0.49409430407455285,0.7963218269249411,1,0.946195543803078,0.03940448132866805,0.04020185489728136,-0.13224398939963403
down,True,4,3,0.8481332205939718,0.8481332205939718,1.179060052971008,0.9223452787376966,1.0841926803903417,0.8582041557858452,1.165223907689324,26.396892181874286,2.1997410151561905,0.8069969079831532,4,1.0924955636278102,0.04850218292594376,0.049717886442935316,-0.2531821429988531
up,True,2,4,1.8987009349389394,1.9082146678804948,0.5240500541329173,1.8987009349389394,0.5266758874968159,1.9412290348019574,0.515137565981244,7.635883738984312,0.6363236449153593,0.8953985326820811,1,0.9484108670501076,0.5284151831363182,0.7516563057827328,0.6941374004353819
down,True,3,2,0.9654472501518747,0.9654472501518747,1.0357893710326378,1.0942054008304127,0.9139051948026226,0.9739136470309561,1.0267850779671996,14.9303933771417,1.2441994480951417,0.7922742204112568,2,0.9821456486464648,0.17937078355485087,0.19768389584822404,-0.017148150104494362
down,True,0,3,0.744546176524294,0.744546176524294,1.3431000407096587,0.8807698633195633,1.1353703636396757,0.8099488870591934,1.234645810343483,2.047588928133057,0.17063241067775473,0.7206888888493195,3,1.0556706502157205,0.03204272404748033,0.03256732909228654,-0.34915665761575476
up,False,2,1,1.1612496793733809,1.2261803641556597,0.8155407061085943,1.2329053313313891,0.8110922830710129,1.1612496793733809,0.8611412496058621,6.195216889886972,0.5162680741572477,0.7181008779754255,2,0.9928015055821457,0.3816137125971753,0.4806419562710388,0.1567212636330787
down,False,2,1,0.7691143107347277,0.7691143107347277,1.3001968446598131,0.8501396356919374,1.176277352585837,0.7783042058851303,1.2848446564190734,7.705064782120994,0.6420887318434162,0.6159336872420359,0,0.9226149725305993,0.1991649633282207,0.2221002998505845,-0.18197239261005627
up,True,3,2,1.2498485454933115,1.2498485454933115,0.8000969426301993,1.3164060742893824,0.7596440183093324,1.40919869274875,0.7096231391255575,13.97284888182021,1.1644040734850176,0.8535305962537516,1,0.959342296682518,0.31709277949604237,0.3813962697748158,0.26452971730406094
down,True,4,0,0.9724049994869685,1.05708172352329,0.9460006523118811,1.0152948747907922,0.9849355343254896,0.9724049994869685,1.028378094032415,31.096093454823116,2.5913411212352595,0.4751953370404003,1,0.9588648971589668,0.5113195250013022,0.7160464284431942,0.0140221977338918
down,False,1,4,0.5558497614105038,0.6135594646079622,1.6298338754157375,0.5558497614105038,1.7990472775637016,0.6311485181038266,1.584413131483414,4.486349635330574,0.37386246961088115,0.5527262848962925,2,1.0199299520001024,0.005619281919425997,0.005635129479894949,-0.6069911849644786
up,True,4,4,1.1936764786330727,1.2853399904666332,0.7780042692338215,1.1936764786330727,0.8377479307836747,1.2615178637877429,0.7926958695594463,34.37565108865888,2.864637590721573,0.8971420303855706,2,0.9952188785143818,0.24842112042542355,0.2855791124569003,0.18183060994535574
down,False,4,3,0.7558151516270235,0.7969665958708566,1.2547577341146725,0.7558151516270235,1.323074825699546,0.7965864630713637,1.2553565072451063,29.017964173643904,2.418163681136992,0.7289348645966076,4,1.081220635745358,0.03556463107752127,0.03621245881165658,-0.3580490623325475
up,False,0,2,1.4264946465812791,1.6531154212556671,0.6049184389317618,1.5559613557250271,0.6426894834634455,1.4264946465812791,0.7010191046959683,2.136566034785208,0.17804716956543398,0.8337849099312766,2,1.0159978839227413,0.4155008489309679,0.5369999504764885,0.339348872428747
up,False,4,0,1.960309142280007,1.960309142280007,0.5101236220512213,1.9714529543307369,0.5072401031956033,1.977961380501115,0.5055710439334518,33.56476440667663,2.797063700556386,0.522623390651164,2,0.9898920610158741,0.7333974629923378,1.3219963551250347,0.6832615575326275
down,True,4,1,0.763761131634563,0.763761131634563,1.3093098857490304,0.7811698408818587,1.2801313461757626,0.7845570034680852,1.2746046438685303,28.958301860110385,2.4131918216758654,0.6276497019571738,3,1.0421570461555625,0.17821204044003966,0.1962728739422272,-0.3107928416857833
down,True,1,4,0.9370061996955938,0.9543744624204621,1.047806746068858,0.9370061996955938,1.0672287977655548,1.0335826899201763,0.9675084632824396,4.91582483832756,0.40965206986063,0.8931365016402408,4,1.0713593958775582,0.046819005113952296,0.04795047217909742,-0.13399368578315482
up,True,4,3,1.4764615305838398,1.5171220102134197,0.6591427672052071,1.5725444202681282,0.6359120843336775,1.4764615305838398,0.6772949916308136,29.365763849867818,2.447146987488985,0.8643607653215111,2,0.9978521610842566,0.4145727826855635,0.5354134122717694,0.39179851622826245
down,False,4,3,0.9540469929327594,0.965652355655474,1.035569368358462,0.9540469929327594,1.0481663978898776,0.9998753214910227,1.0001246940556463,29.511829737214608,2.459319144767884,0.8767627262525294,0,0.9257371685550375,0.0810067714197774,0.0844765249014493,0.030122569970889343
down,True,1,2,0.631125546161133,0.6655300024052349,1.5025618625546344,0.7391697168716378,1.352869276398748,0.631125546161133,1.5844708015426925,3.059537640226167,0.2549614700188472,0.5862941245714688,0,0.9054967124526232,0.07103407850047368,0.0736832238341108,-0.36097884011789994
down,True,4,1,0.7351519677888566,0.8444943612810081,1.1841405293495464,0.7351519677888566,1.3602629712163274,0.7846960008068345,1.2743788664295308,25.53968920826318,2.1283074340219317,0.6487115951401383,3,1.0247979417647375,0.1175816381321921,0.12508900225231348,-0.33217350541665164
down,True,2,3,0.8322545373177974,0.8322545373177974,1.2015554799170158,0.8700787579062152,1.1493212435233235,0.9018840061791689,1.1087900363556722,7.106239161964874,0.5921865968304062,0.7925795600042191,1,0.9741518283135879,0.04767168640671326,0.048845436423963794,-0.15742884441070962
down,False,4,0,0.6013573778899318,0.6013573778899318,1.662904683249821,0.6512017622263443,1.5356223800457418,0.6754615672854775,1.4804691316765317,32.22211805208828,2.68517650434069,0.4692843268666678,1,0.9750445603331765,0.21962489507767827,0.24798057114908084,-0.483293776299716
up,False,3,4,1.3968989012400241,1.3968989012400241,0.7158714199805742,1.6169109565727908,0.6184632468071111,1.529222347025598,0.653927142736988,22.15149711103199,1.845958092585999,0.8962594071610992,0,0.9020307558771491,0.3583935055246363,0.4437801001690867,0.4373613712568534
up,False,0,2,1.5202016122499222,1.5971355577278197,0.6261209295362878,1.5202016122499222,0.6578074854952852,1.6631609926044775,0.6012647028439619,2.876253307684649,0.23968777564038743,0.8363642866986308,4,1.084103716790951,0.4498333116087158,0.597533976869661,0.33808938756353923
up,False,4,4,1.0130333367910533,1.1932558974045835,0.838043207810723,1.08288417813481,0.9234597939388384,1.0130333367910533,0.9871343456155761,28.301039649892452,2.358419970824371,0.8965068387542958,4,1.0794464790918186,0.11502730838638936,0.1221984913840658,-0.06349925669431719
up,True,4,2,1.1264606648057325,1.2335302738458536,0.8106813599979498,1.1264606648057325,0.8877362798748577,1.275804318228257,0.783819262650503,29.14461909247463,2.4287182577062194,0.8389113112333451,2,0.9930553368501877,0.25526799342077133,0.2947308480307575,0.1260494517716923
down,False,4,0,0.5499438315000917,0.5806805988830444,1.7221171189868034,0.5499438315000917,1.818367518137774,0.556067777912214,1.798341928306929,26.27382326543599,2.189485272119666,0.4634995967541977,0,0.9056216251446475,0.15718738859221043,0.17101063346236198,-0.4988054380534874
up,False,4,3,1.2166024627610346,1.3267675754910573,0.7537115154701338,1.3033241394642385,0.7672688395160647,1.2166024627610346,0.8219611833848641,27.435272531507263,2.2862727109589387,0.8839175400349968,3,1.055589909225025,0.2734540927781961,0.3194536083992788,0.1419623408782087
down,True,0,4,0.9924102958349666,0.9924102958349666,1.007647748312252,1.0047543412021462,0.9952681556006437,1.0855656266186784,0.9211787620015214,2.1438823158945164,0.17865685965787637,0.8913307608686017,2,1.0179373807999015,0.10185256580930714,0.10742104354285552,-0.025397056787765365
up,True,1,2,1.3375199241416407,1.394762206194674,0.7169680935994798,1.3375199241416407,0.7476524139569393,1.400368695018491,0.7140976541087243,3.081066793607582,0.25675556613396516,0.8493192767008657,0,0.9070735052990226,0.36500439255443606,0.4541371975219315,0.38834888615626906
up,True,1,0,1.5889634360949805,1.7035425381092324,0.5870120514336574,1.8630813792925613,0.5367452066853431,1.5889634360949805,0.6293411020568159,3.188640029754618,0.26572000247955146,0.5141852892592823,3,1.0258337716825487,0.6764020633961605,1.1282534701968707,0.4375761589324164
down,False,3,2,0.563696535724893,0.6588416795596512,1.517815328059342,0.563696535724893,1.7740041611468071,0.5919146247068059,1.6894328307825335,14.438418181912112,1.2032015151593427,0.5389787475001626,0,0.9280561521128639,0.043849459165017216,0.04483990883509503,-0.4985761902299722
up,False,1,3,1.7711685156759436,1.8062613552475444,0.5536297375209869,1.7711685156759436,0.564599015367187,1.8401665082378091,0.5434290840113299,3.9581743790573007,0.32984786492144175,0.8857107832082407,4,1.0854514138665357,0.4999285639005272,0.6930043185662603,0.4896435569975217
up,False,2,2,1.8179346946787682,1.871425219440081,0.534352102136998,1.8179346946787682,0.5500747650215794,1.859154031945337,0.5378790475760871,11.210753598030072,0.934229466502506,0.8488830002507818,4,1.0903468274528558,0.5330508831062379,0.7615349846504663,0.5112052376382965
down,False,1,4,0.5590179009800635,0.6861531990581419,1.4574004775794451,0.5590179009800635,1.7888514808681653,0.6080732403349696,1.6445387391971558,3.7843393473801994,0.3153616122816833,0.5552024869445824,1,0.9786490143572686,0.00682520904749561,0.006848607312910503,-0.5599915679402261
up,False,1,1,1.3728693778521004,1.3728693778521004,0.728401416866427,1.4911892078881754,0.6706057116763885,1.4176664329618691,0.7053845508006726,3.217554074731092,0.26812950622759096,0.6888169314330834,3,1.0407628176763395,0.4982647711825576,0.689682731066504,0.2769490631299572
up,True,3,0,1.3015961434860368,1.4266238736362409,0.7009556046830736,1.3015961434860368,0.7682874638224738,1.416167051159181,0.7061313841340016,18.25126669558309,1.5209388912985908,0.6318756249898385,4,1.0797334014490096,0.5145378786253164,0.7226540141200368,0.18687715386239834
down,False,2,3,0.6894028811197807,0.7631330013111374,1.31038757108119,0.6894028811197807,1.4505306365643902,0.7655296695415791,1.3062850987850392,9.257747864269854,0.7714789886891545,0.6722391452055942,2,1.0186524529921923,0.024896524781427894,0.025211685186208446,-0.3904100750624763
down,False,0,1,0.872557990758514,1.0141679883284198,0.9860299393281267,0.872557990758514,1.1460556325095375,1.066421206846597,0.9377157858263113,1.3862513783499728,0.11552094819583107,0.6740584044788579,3,1.0513843767509496,0.22749156890661282,0.25811235623304696,-0.18643391188214767
down,False,4,2,0.53617503929771,0.5537262883993702,1.8059464052007566,0.5770579294872259,1.7329282709772322,0.53617503929771,1.8650625760382555,34.328859882332345,2.8607383235276953,0.5177430452563156,0,0.9258183698075121,0.034376822288364806,0.03498160605727901,-0.5462173968772397
down,True,0,1,0.6605597626424977,0.75955240451667,1.3165648532655692,0.7085069828941489,1.4114186933135706,0.6605597626424977,1.5138675658953376,2.753556894790316,0.22946307456585968,0.5745826254152465,4,1.0665195337111042,0.13015799945686818,0.139443692397454,-0.479068252678252
down,True,3,1,0.8594240581426205,0.9080695750051946,1.1012372042024197,0.8594240581426205,1.163569940270454,0.8954381846727378,1.1167716734857327,18.96766175083724,1.5806384792364367,0.7218766245207057,0,0.9387847670134472,0.16004605912380562,0.1744082209383675,-0.08832377276202777
down,False,1,1,0.5174097624366772,0.5508306296019309,1.8154400758771725,0.5947808514666395,1.6812915169245133,0.5174097624366772,1.9327041594472893,4.680435531273924,0.390036294272827,0.49053468616950086,3,1.0354453501498533,0.05194157168703494,0.05333914538484119,-0.6937517653192309
up,False,1,4,1.9997162005785676,1.9998494575933554,0.5000376384347515,1.9997162005785676,0.5000709599245509,1.999799735720162,0.5000500710836843,3.0851997834052574,0.2570999819504381,0.8944063816080765,0,0.9320812838297662,0.552733342186605,0.8046003123156275,0.7633405244703937
up,True,1,1,1.4529817740598223,1.578846405079751,0.6333738334410609,1.5554796218482052,0.642888525155868,1.4529817740598223,0.6882398787466332,5.117610671152278,0.4264675559293565,0.7264200411744101,0,0.9295450742793501,0.5000487589429998,0.693244703201123,0.44667782080577945
down,False,2,3,0.628464013491539,0.7109954014901814,1.406478857534228,0.628464013491539,1.5911810040551557,0.7388208645771089,1.3535080666304498,7.792419316571609,0.6493682763809674,0.6154814103732431,1,0.9497247863731753,0.02065767146501968,0.020874025933098696,-0.41289347544831373
down,False,0,2,0.6849130564286985,0.7794896885162325,1.2828906074479465,0.7040059451026967,1.4204425501749496,0.6849130564286985,1.4600393299760421,2.6203140411831214,0.21835950343192678,0.6570064475129512,1,0.9635230708431174,0.040744746583251064,0.041598073282374026,-0.3413045271121706
up,False,4,2,1.758066805764736,1.758066805764736,0.5688065986576734,1.9221288154070595,0.5202564947699536,1.8942214934150796,0.5279213668920557,27.779822186468795,2.314985182205733,0.850267393886386,0,0.9035971420586979,0.5163622957339605,0.7264191974700066,0.6655864567770673
up,True,2,3,1.8627356199759124,1.9044839660174255,0.525076618046387,1.8695211681364647,0.5348963237451856,1.8627356199759124,0.5368448368496498,8.836751961027662,0.7363959967523052,0.883062741319161,3,1.0253723104521382,0.5259323267085105,0.74640519682067,0.5969903942919788
up,False,2,0,1.6953099412242476,1.6953099412242476,0.5898626414458834,1.7113382276130797,0.5843380249822201,1.7812354888791813,0.5614080823357257,6.29996759586636,0.52499729965553,0.4643640985493448,1,0.944856484359807,0.726088966237047,1.2949519196144648,0.5845878117196457
down,False,1,1,0.5805294542480622,0.6855471031423864,1.4586889732539683,0.640566315387501,1.5611186164153277,0.5805294542480622,1.7225654834262665,4.82878180268897,0.40239848355741414,0.5229532697244659,3,1.0417746887899197,0.0991787481277287,0.10444842965445342,-0.5847404300679563
up,True,3,2,1.0399369984727889,1.0535785040151013,0.9491461682153556,1.0399369984727889,0.9615967135206855,1.073136707692874,0.9318477253004328,13.018902612840668,1.0849085510700556,0.8433603345480436,1,0.9662520589849766,0.18902747398489536,0.2095211021173647,0.07349068110661171
down,True,4,3,0.6386005717140181,0.6386005717140181,1.565924060036429,0.6780087850672905,1.4749071428340752,0.6550534102047931,1.526593075345359,34.74958790128392,2.8957989917736597,0.61918445923797,0,0.9379644316768843,0.03040415767861708,0.030875951711158145,-0.38443285342443134
up,True,0,3,1.3468788620153616,1.4998036693993326,0.6667539361338524,1.4451695427723799,0.6919603343436252,1.3468788620153616,0.7424572678374952,1.109493420124142,0.09245778501034517,0.8627578724493579,0,0.9260777554312809,0.3594391472159596,0.44541115390847813,0.3745870404083779
down,False,1,3,0.750712706709192,0.750712706709192,1.3320675020722352,0.7807289304371697,1.2808542901568272,0.7954032359675881,1.2572239523058075,5.595699742400549,0.4663083118667124,0.7191672089974483,2,0.98017194729803,0.04202073233850777,0.04292914251738109,-0.26670498178392105
up,True,3,4,1.414562501140467,1.5250573661515356,0.6557130388632451,1.4821901127310158,0.6746772842502948,1.414562501140467,0.7069323548402895,22.628301732910913,1.8856918110759093,0.887304140575045,2,1.0058134111244592,0.37273599444374417,0.4663877654775,0.3410237183587213
down,False,2,2,0.9820416302911704,0.9820416302911704,1.0182867702904865,1.0203078040488311,0.9800963944720947,1.071626806469166,0.9331606805309727,7.884015546369994,0.6570012955308329,0.8456349298497439,0,0.9031153905885642,0.13890113843848215,0.14954595935554268,0.08378336976231894
up,False,3,4,1.5766027214140501,1.5766027214140501,0.6342751959118167,1.7270754079716462,0.5790135134715654,1.6215816731478692,0.6166818585577415,21.887389407477862,1.823949117289822,0.8887545569530215,3,1.0218045822257626,0.4362850292711024,0.5732065262751205,0.4337020934016471
up,True,4,3,1.3890681561120533,1.3890681561120533,0.7199070798649365,1.4693488235575602,0.6805735874064394,1.466123395151482,0.6820708293087967,32.85831989536436,2.7381933246136967,0.8581562789852042,0,0.9054579036351948,0.3822072191280019,0.4816021837844488,0.4279476234182796
up,True,0,3,1.676393255260632,1.676393255260632,0.5965187445499046,1.702139512977186,0.5874959087524592,1.8046070272479882,0.5541372636263044,2.7895542894535463,0.23246285745446219,0.8680891334291622,1,0.9480920649526673,0.48216855996942154,0.6581054950248357,0.5699482802269037
up,False,1,4,1.4377850580830487,1.4377850580830487,0.6955142525498679,1.566289615923073,0.6384515289087597,1.7524082939798056,0.5706432704269795,5.88442859871408,0.49036904989283997,0.8970716157282663,3,1.023249400580312,0.37607390570305255,0.4717233562538041,0.34012052471507165
up,False,1,0,1.2053518807307766,1.2691056271905121,0.7879564778337278,1.2809248189273708,0.7806859428622724,1.2053518807307766,0.8296332514897836,4.44589984791279,0.3704916539927325,0.5477008676553333,3,1.0228091808601452,0.5456091483233302,0.7887975445316696,0.16421860092052562
up,False,4,2,1.0608887231706812,1.18592725736462,0.8432220389488395,1.0608887231706812,0.9426059285570471,1.218612958583011,0.8206050928284797,25.645378308356126,2.137114859029677,0.8270599361881698,3,1.0481135802157615,0.22040840087701813,0.24898508728803587,0.012115016838564915
up,True,1,0,1.1528763401676654,1.2575979076741082,0.7951667173567994,1.2185031989823212,0.8206790108020953,1.1528763401676654,0.8673957172670989,4.252979799188921,0.35441498326574344,0.6709164641655629,3,1.040052767573905,0.41804993233880566,0.5413706293278223,0.10298853511213328
down,False,4,4,0.796674696734836,0.8308114930425455,1.2036424729006372,0.8331810325468525,1.2002193532217342,0.796674696734836,1.255217473453708,24.331269520549785,2.027605793379149,0.7877089941092499,0,0.9325105484716413,0.011253906597425534,0.011317710954779802,-0.15743402769779752
down,True,3,4,0.513899847163891,0.5714830309428002,1.7498332336312015,0.513899847163891,1.9459044510692056,0.5195114952563578,1.9248852222346702,12.976080497825922,1.0813400414854935,0.5116536992327274,4,1.0873181017592137,0.0043707892570111805,0.00438036908082747,-0.7494410896289536
down,True,0,1,0.8058112988818034,0.8856399904718344,1.1291269711829963,0.8919926857823547,1.121085425855161,0.8058112988818034,1.2409853291802506,1.6285637076910564,0.13571364230758803,0.6750930085492636,4,1.078013896940294,0.16221948055820645,0.1769991227784546,-0.2910260481940335
down,False,1,0,0.6220683004586448,0.6220683004586448,1.6075405212943819,0.6458010835950613,1.5484644194667119,0.6383010379250293,1.5666588969536557,4.508866146740326,0.37573884556169385,0.5136128287814716,1,0.9795027897280965,0.17434656547715102,0.19158016430119568,-0.45399519097291297
down,True,2,4,0.5833153221092807,0.6594597649129352,1.5163927402485644,0.6729247843050827,1.4860501846914167,0.5833153221092807,1.7143386468642354,6.88067266835042,0.5733893890292017,0.5811942165374565,3,1.0217903873493388,0.0036362932558573085,0.0036429206411340426,-0.5605837478980432
up,True,0,0,1.1666393412804241,1.2403020989513847,0.8062551864142224,1.2520197910513324,0.7987094190901655,1.1666393412804241,0.8571629334070527,1.741219601486231,0.1451016334571859,0.5690666756985678,2,1.0117339494853876,0.5122171389540157,0.7178849290246571,0.14246161725663112
